Parent_1,Parent_2,Set,Pair,raw_score_Tanimoto_p,raw_score_Lomap_p,raw_score_ROCS_p
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](CC4=CC=CC=C4)CC3)=C1)=NN2CCC[N@H+]1CC[C@H](N2CCCC2=O)CC1,cats,339,0.42792792792792794,0.11648415777349694,0.4265756607055664
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,CCOC(=O)N[C@H]1CC[N@H+](CCCN2N=C(C3=CC=C(C(F)(F)F)C(SCC[NH+]4CCCCC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,340,0.4948453608247423,0.42741493194872665,0.5646727085113525
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](F)CC3)=C1)=NN2C[C@@H](O)C[N@@H+]1CCC[C@@H](O)C1,cats,341,0.6547619047619048,0.7408182206817179,0.8923943638801575
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,O=C(C1CCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,342,0.5434782608695652,0.20189651799465536,0.7836750149726868
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,CC(C)(C)NC(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,344,0.5659340659340659,0.3328710836980795,0.7028810977935791
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,CNC(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,345,0.5738636363636364,0.522045776761016,0.7356152534484863
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,CC(C)(O)[C@H]1CC[N@H+](CCSC2=CC(C3=NN(C[C@@H](O)C[NH+]4CCCCC4)C4=C3CN(S(C)(=O)=O)CC4)=CC=C2C(F)(F)F)CC1,cats,346,0.6206896551724138,0.5769498103804866,0.8577326536178589
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@@](C)(O)CC3)=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,347,0.6390532544378699,0.7046880897187134,0.8931867480278015
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,CC1(C)CCC[N@@H+](CCSC2=CC(C3=NN(CCC[N@H+]4CC[C@H](N5CCCC5=O)CC4)C4=C3CN(S(C)(=O)=O)CC4)=CC=C2C(F)(F)F)C1,cats,349,0.517948717948718,0.16529888822158648,0.4879022240638733
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,C[C@H](O)C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,352,0.5674157303370787,0.49658530379140947,0.780195951461792
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](C(N)=O)CC3)=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,354,0.6091954022988506,0.5488116360940265,0.8867238759994507
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,O=C(NC1CCCCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,355,0.5050505050505051,0.2725317930340126,0.684333086013794
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,COC(=O)C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,360,0.56353591160221,0.38674102345450123,0.8043650984764099
CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](F)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,CC(=O)N[C@H]1CC[N@H+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@@H+]4CCCC(F)(F)C4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,362,0.5966850828729282,0.4723665527410147,0.5193136930465698
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,363,0.4694835680751174,0.09071795328941248,0.6751085519790649
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,cats,364,0.4927536231884058,0.1737739434504451,0.6809293031692505
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](CC4=CC=CC=C4)CC3)=C1)=NN2CCC[N@H+]1CC[C@H](N2CCCC2=O)CC1,cats,366,0.5,0.011648415777349696,0.6186398863792419
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CCOC(=O)N[C@H]1CC[N@H+](CCCN2N=C(C3=CC=C(C(F)(F)F)C(SCC[NH+]4CCCCC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,367,0.45754716981132076,0.11080315836233386,0.6466108560562134
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](F)CC3)=C1)=NN2C[C@@H](O)C[N@@H+]1CCC[C@@H](O)C1,cats,368,0.6054054054054054,0.4065696597405991,0.8081458806991577
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,O=C(C1CCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,369,0.515,0.11080315836233386,0.7645224332809448
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CC(C)(C)NC(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,371,0.504950495049505,0.21224797382674304,0.7031204700469971
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CNC(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,372,0.517948717948718,0.2865047968601901,0.7389266490936279
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CC(C)(O)[C@H]1CC[N@H+](CCSC2=CC(C3=NN(C[C@@H](O)C[NH+]4CCCCC4)C4=C3CN(S(C)(=O)=O)CC4)=CC=C2C(F)(F)F)CC1,cats,373,0.5515463917525774,0.3166367693790532,0.7771581411361694
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@@](C)(O)CC3)=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,374,0.5257731958762887,0.38674102345450123,0.8072459101676941
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CC(C)(C)[C@H]1CC[N@H+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](C)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,377,0.5863874345549738,0.15723716631362758,0.8636264801025391
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,C[C@H](O)C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,379,0.5126903553299492,0.2725317930340126,0.7563661932945251
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](C)CC3)=C1)=NN2C[C@@H](O)C[N@H+]1CC[C@H](C(N)=O)CC1,cats,380,0.5925925925925926,0.1737739434504451,0.8435264825820923
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](C(N)=O)CC3)=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,381,0.5492227979274611,0.30119421191220214,0.8021382689476013
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,O=C(NC1CCCCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,382,0.48130841121495327,0.14956861922263504,0.6878499984741211
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,COC(=O)C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,387,0.5252525252525253,0.212247973826743,0.7189515829086304
COC1=C([C@H]2CC[N@H+](C[C@H](O)CN3N=C(C4=CC=C(C(F)(F)F)C(SCC[N@H+]5CC[C@H](F)CC5)=C4)C4=C3CCN(S(C)(=O)=O)C4)CC2)C=CC=C1,CC(=O)N[C@H]1CC[N@H+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@@H+]4CCCC(F)(F)C4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,389,0.5247524752475248,0.12245642825298189,0.8526222705841064
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](CC4=CC=CC=C4)CC3)=C1)=NN2CCC[N@H+]1CC[C@H](N2CCCC2=O)CC1,cats,392,0.3739495798319328,0.05233970594843239,0.36845114827156067
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CCOC(=O)N[C@H]1CC[N@H+](CCCN2N=C(C3=CC=C(C(F)(F)F)C(SCC[NH+]4CCCCC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,393,0.4563106796116505,0.09071795328941248,0.4574936330318451
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](F)CC3)=C1)=NN2C[C@@H](O)C[N@@H+]1CCC[C@@H](O)C1,cats,394,0.5319148936170213,0.18268352405273464,0.7445051670074463
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CC(C)(O)[C@H]1CC[N@H+](CCSC2=CC(C3=NN(C[C@@H](O)C[NH+]4CCCCC4)C4=C3CN(S(C)(=O)=O)CC4)=CC=C2C(F)(F)F)CC1,cats,399,0.544973544973545,0.14227407158651356,0.7199926972389221
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@@](C)(O)CC3)=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,400,0.5185185185185185,0.17377394345044508,0.7448498606681824
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](F)CC3)=C1)=NN2C[C@@H](O)C[N@H+]1CC[C@H](F)CC1,cats,401,0.5347593582887701,0.18268352405273464,0.7828385829925537
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CC1(C)CCC[N@@H+](CCSC2=CC(C3=NN(CCC[N@H+]4CC[C@H](N5CCCC5=O)CC4)C4=C3CN(S(C)(=O)=O)CC4)=CC=C2C(F)(F)F)C1,cats,402,0.4166666666666667,0.07427357821433386,0.4468706250190735
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CC(C)(C)[C@H]1CC[N@H+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](C)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,403,0.47,0.12873490358780418,0.484585702419281
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@@H+]3CCCC(F)(F)C3)=C1)=NN2C[C@@H](O)C[N@H+]1CC[C@@](C)(O)CC1,cats,404,0.44554455445544555,0.12245642825298189,0.6213043332099915
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](C)CC3)=C1)=NN2C[C@@H](O)C[N@H+]1CC[C@H](C(N)=O)CC1,cats,406,0.4897959183673469,0.14227407158651356,0.44970613718032837
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](C(N)=O)CC3)=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,407,0.5675675675675675,0.13533528323661267,0.7408164143562317
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CC(C)(C)[C@H]1CC[N@H+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@@H+]4CCCC(F)(F)C4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,411,0.47029702970297027,0.10025884372280372,0.4769180417060852
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CC1(C)CC[NH+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](C)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,414,0.48205128205128206,0.1572371663136276,0.6375979781150818
O=C(N1CCOCC1)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,CC(=O)N[C@H]1CC[N@H+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@@H+]4CCCC(F)(F)C4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,415,0.4801980198019802,0.10025884372280372,0.4431343078613281
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](CC4=CC=CC=C4)CC3)=C1)=NN2CCC[N@H+]1CC[C@H](N2CCCC2=O)CC1,cats,417,0.35833333333333334,0.10025884372280373,0.3643313944339752
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CCOC(=O)N[C@H]1CC[N@H+](CCCN2N=C(C3=CC=C(C(F)(F)F)C(SCC[NH+]4CCCCC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,418,0.4729064039408867,0.14956861922263504,0.46247398853302
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](F)CC3)=C1)=NN2C[C@@H](O)C[N@@H+]1CCC[C@@H](O)C1,cats,419,0.543010752688172,0.3499377491111553,0.7710599899291992
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CNC(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,423,0.672514619883041,0.6065306597126334,0.8195980787277222
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CC(C)(O)[C@H]1CC[N@H+](CCSC2=CC(C3=NN(C[C@@H](O)C[NH+]4CCCCC4)C4=C3CN(S(C)(=O)=O)CC4)=CC=C2C(F)(F)F)CC1,cats,424,0.572972972972973,0.23457028809379765,0.7441246509552002
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@@](C)(O)CC3)=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,425,0.5376344086021505,0.33287108369807955,0.7736925482749939
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](F)CC3)=C1)=NN2C[C@@H](O)C[N@H+]1CC[C@H](F)CC1,cats,426,0.5459459459459459,0.3499377491111553,0.8145790100097656
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CC1(C)CCC[N@@H+](CCSC2=CC(C3=NN(CCC[N@H+]4CC[C@H](N5CCCC5=O)CC4)C4=C3CN(S(C)(=O)=O)CC4)=CC=C2C(F)(F)F)C1,cats,427,0.41203703703703703,0.1422740715865135,0.45151764154434204
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CC(C)(C)[C@H]1CC[N@H+](C[C@H](O)CN2N=C(C3=CC=C(C(F)(F)F)C(SCC[N@H+]4CC[C@H](C)CC4)=C3)C3=C2CCN(S(C)(=O)=O)C3)CC1,cats,428,0.5025641025641026,0.21224797382674304,0.49571046233177185
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@@H+]3CCCC(F)(F)C3)=C1)=NN2C[C@@H](O)C[N@H+]1CC[C@@](C)(O)CC1,cats,429,0.4623115577889447,0.2345702880937976,0.6358528137207031
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](C)CC3)=C1)=NN2C[C@@H](O)C[N@H+]1CC[C@H](C(N)=O)CC1,cats,431,0.5077720207253886,0.2725317930340126,0.4591445326805115
CC(C)N(C(=O)N1CCC2=C(C1)C(C1=CC(SCC[N@H+]3CC[C@H](F)CC3)=C(C(F)(F)F)C=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1)C(C)C,CS(=O)(=O)N1CCC2=C(C1)C(C1=CC=C(C(F)(F)F)C(SCC[N@H+]3CC[C@H](C(N)=O)CC3)=C1)=NN2C[C@@H](O)C[NH+]1CCCCC1,cats,432,0.5792349726775956,0.2592402606458915,0.7669516801834106
